	best_action	h	init_light	prob_change	t	v	x
273	-1.8499999999999999	0.6980789999999993	1	0.0234884732492388	2.01	19.0	40.0
274	-1.9500000000000002	0.6603449999999994	1	0.022173913043478263	2.0	20.0	40.0
275	-2.0500000000000003	0.6226109999999994	1	0.02129508909169926	1.99	21.0	40.0
276	-1.9500000000000002	0.6603449999999995	1	0.02215464813205908	1.98	20.0	40.0
277	-2.0500000000000003	0.6226109999999994	1	0.02127659574468085	1.97	21.0	40.0
278	-2.15	0.5911659999999994	1	0.02039045553145336	1.95	22.0	40.0
279	-1.65	0.7798359999999992	1	0.026602703881378108	2.0700000000000003	17.0	40.0
280	-1.75	0.7358129999999994	1	0.024814976055724858	2.0300000000000002	18.0	40.0
281	-1.8499999999999999	0.6980789999999992	1	0.02346805736636245	1.99	19.0	40.0
282	-1.75	0.7358129999999993	1	0.024793388429752063	2.01	18.0	40.0
283	-1.8499999999999999	0.6980789999999993	1	0.02344767694311767	1.97	19.0	40.0
284	-2.15	0.5911659999999994	1	0.020381613183000868	1.94	22.0	40.0
285	-1.9500000000000002	0.6603449999999994	1	0.022106631989596878	1.93	20.0	40.0
286	-2.0500000000000003	0.6226109999999994	1	0.02123050259965338	1.92	21.0	40.0
287	-2.15	0.5911659999999994	1	0.020346320346320345	1.9	22.0	40.0
288	0.0	1.129033760035753	1	0.03669319186560566	2.38	12.0	40.0
289	-1.25	1.0439739999999988	1	0.03532008830022076	2.35	13.0	40.0
290	-1.35	0.9685059999999989	1	0.03264225849139832	2.33	14.0	40.0
291	-1.55	0.830147999999999	1	0.028621752531924262	2.29	16.0	40.0
292	-1.65	0.7798359999999992	1	0.026824978012313105	2.2600000000000002	17.0	40.0
293	-1.75	0.7358129999999993	1	0.025054945054945054	2.25	18.0	40.0
294	-1.8499999999999999	0.6980789999999993	1	0.023715415019762848	2.23	19.0	40.0
295	-1.25	1.0439739999999988	1	0.03525782282944028	2.31	13.0	40.0
296	-1.35	0.9685059999999989	1	0.03258476442095993	2.29	14.0	40.0
297	-1.45	0.8930379999999989	1	0.03035635723713154	2.27	15.0	40.0
298	-1.65	0.7798359999999992	1	0.02678963548528766	2.23	17.0	40.0
299	-1.8499999999999999	0.6980789999999993	1	0.023673827268741784	2.19	19.0	40.0
300	-1.35	0.9685059999999989	1	0.03248463564530289	2.22	14.0	40.0
301	-1.45	0.8930379999999989	1	0.030183727034120734	2.14	15.0	40.0
302	-1.55	0.830147999999999	1	0.02840909090909091	2.12	16.0	40.0
303	-1.65	0.7798359999999992	1	0.026579520697167756	2.05	17.0	40.0
304	-1.9500000000000002	0.6603449999999994	1	0.02211621856027754	1.94	20.0	40.0
305	-2.0500000000000003	0.6226109999999994	1	0.021239705244906804	1.93	21.0	40.0
306	-2.15	0.5911659999999994	1	0.020355132091814637	1.91	22.0	40.0
307	-1.75	0.7358129999999993	1	0.02477183833116036	1.99	18.0	40.0
308	-1.8499999999999999	0.6980789999999994	1	0.023427331887201735	1.95	19.0	40.0
309	-2.15	0.5911659999999994	1	0.020363951473136917	1.92	22.0	40.0
310	-1.9500000000000002	0.6603449999999994	1	0.02208748375920312	1.91	20.0	40.0
311	-2.0500000000000003	0.6226109999999994	1	0.02121212121212121	1.9	21.0	40.0
312	-2.15	0.5911659999999994	1	0.02032871972318339	1.88	22.0	40.0
313	-1.35	0.9685059999999989	1	0.03245614035087719	2.2	14.0	40.0
314	-1.45	0.8930379999999989	1	0.030223390275952694	2.17	15.0	40.0
315	-1.55	0.830147999999999	1	0.028458844133099827	2.16	16.0	40.0
316	-1.65	0.7798359999999991	1	0.02668416447944007	2.14	17.0	40.0
317	-1.75	0.7358129999999993	1	0.024912587412587412	2.12	18.0	40.0
318	-1.8499999999999999	0.6980789999999993	1	0.023591087811271297	2.1100000000000003	19.0	40.0
319	-1.65	0.7798359999999992	1	0.026614310645724257	2.08	17.0	40.0
320	-1.45	0.8930379999999989	1	0.030157342657342656	2.12	15.0	40.0
321	-1.55	0.830147999999999	1	0.028384279475982536	2.1	16.0	40.0
322	-1.65	0.7798359999999993	1	0.02655637788419678	2.0300000000000002	17.0	40.0
323	-1.9500000000000002	0.6603449999999994	1	0.022097053726169845	1.92	20.0	40.0
324	-2.0500000000000003	0.6226109999999994	1	0.02122130792550888	1.91	21.0	40.0
325	-2.15	0.5911659999999994	1	0.02033751622674167	1.89	22.0	40.0
326	-1.75	0.7358129999999994	1	0.024750325662179763	1.97	18.0	40.0
327	-1.8499999999999999	0.6980789999999992	1	0.02340702210663199	1.93	19.0	40.0
328	-1.9500000000000002	0.6603449999999993	1	0.02206836867157075	1.89	20.0	40.0
329	-2.0500000000000003	0.6226109999999994	1	0.021193771626297576	1.88	21.0	40.0
330	-2.15	0.5911659999999994	1	0.020311149524632668	1.8599999999999999	22.0	40.0
331	-1.45	0.8930379999999989	1	0.030131004366812226	2.1	15.0	40.0
332	-1.55	0.830147999999999	1	0.028359511343804537	2.08	16.0	40.0
333	-1.65	0.7798359999999991	1	0.026591107236268525	2.06	17.0	40.0
334	-1.65	0.7798359999999992	1	0.026533275337103087	2.01	17.0	40.0
335	-1.8499999999999999	0.6980789999999992	1	0.023457862728062558	1.98	19.0	40.0
336	-1.9500000000000002	0.6603449999999994	1	0.02207792207792208	1.9	20.0	40.0
