	best_action	h	init_light	prob_change	t	v	x
341	0.0	1.4876405012769625	1	0.1366995073891626	11.88	9.0	40.0
342	0.0	1.3400085452859463	1	0.12195121951219513	11.8	10.0	40.0
343	0.0	1.2246855550358868	1	0.11003627569528417	11.73	11.0	40.0
344	0.0	1.1290337600357532	1	0.09952038369304556	11.66	12.0	40.0
345	-1.25	1.0439739999999988	1	0.09523809523809526	11.600000000000001	13.0	40.0
346	-1.35	0.9685059999999989	1	0.08757396449704143	11.55	14.0	40.0
347	1.75	4.071161808281257	1	0.398884239888424	12.83	1.0	40.0
348	1.05	3.7199644201275612	1	0.38389261744966446	12.55	2.0	40.0
349	0.8	3.3397911320248452	1	0.3259452411994785	12.33	3.0	40.0
350	0.44999999999999996	2.9651513640277543	1	0.2828025477707007	12.15	4.0	40.0
351	0.55	2.5741275925962457	1	0.2275	12.0	5.0	40.0
352	0.0	2.1764043035460676	1	0.20541205412054123	11.870000000000001	6.0	40.0
353	0.0	1.879929658123886	1	0.17354368932038833	11.76	7.0	40.0
354	0.0	1.6595390740338762	1	0.1498800959232614	11.66	8.0	40.0
355	0.0	1.4876405012769625	1	0.1318289786223278	11.58	9.0	40.0
356	0.0	1.3400085452859463	1	0.11778563015312131	11.51	10.0	40.0
357	0.0	1.2246855550358868	1	0.10630841121495327	11.44	11.0	40.0
358	0.0	1.1290337600357532	1	0.0962877030162413	11.38	12.0	40.0
359	-1.25	1.0439739999999988	1	0.0922722029988466	11.33	13.0	40.0
360	-1.35	0.9685059999999989	1	0.08486238532110091	11.28	14.0	40.0
361	1.75	4.071161808281257	1	0.37483617300131067	12.370000000000001	1.0	40.0
